pais,valor_semana,dia_semana,voos_soma
Netherlands,10,6,1330.0
Netherlands,11,0,1437.0
Netherlands,11,1,1299.0
Netherlands,11,2,1295.0
Netherlands,11,3,1330.0
Netherlands,11,4,1336.0
Netherlands,11,5,1102.0
Netherlands,11,6,1239.0
Netherlands,12,0,1200.0
Netherlands,12,1,994.0
Netherlands,12,2,819.0
Netherlands,12,3,795.0
Netherlands,12,4,762.0
Netherlands,12,5,556.0
Netherlands,12,6,600.0
Netherlands,13,0,438.0
Netherlands,13,1,408.0
Netherlands,13,2,405.0
Netherlands,13,3,430.0
Netherlands,13,4,386.0
Netherlands,13,5,245.0
Netherlands,13,6,219.0
Netherlands,14,0,206.0
Netherlands,14,1,306.0
Netherlands,14,2,243.0
Netherlands,14,3,225.0
Netherlands,14,4,229.0
Netherlands,14,5,222.0
Netherlands,14,6,251.0
Netherlands,15,0,226.0
Netherlands,15,1,240.0
Netherlands,15,2,244.0
Netherlands,15,3,250.0
Netherlands,15,4,250.0
Netherlands,15,5,185.0
Netherlands,15,6,185.0
Netherlands,16,0,153.0
Netherlands,16,1,200.0
Netherlands,16,2,247.0
Netherlands,16,3,247.0
Netherlands,16,4,228.0
Netherlands,16,5,198.0
Netherlands,16,6,203.0
Netherlands,17,0,209.0
Netherlands,17,1,237.0
Netherlands,17,2,204.0
Netherlands,17,3,309.0
Netherlands,17,4,230.0
Netherlands,17,5,232.0
Netherlands,17,6,251.0
Netherlands,18,0,259.0
Netherlands,18,1,193.0
Netherlands,18,2,218.0
Netherlands,18,3,257.0
Netherlands,18,4,208.0
Netherlands,18,5,200.0
Netherlands,18,6,249.0
Netherlands,19,0,246.0
Netherlands,19,1,263.0
Netherlands,19,2,306.0
Netherlands,19,3,344.0
Netherlands,19,4,332.0
Netherlands,19,5,269.0
Netherlands,19,6,241.0
Netherlands,20,0,244.0
Netherlands,20,1,320.0
Netherlands,20,2,293.0
Netherlands,20,3,389.0
Netherlands,20,4,336.0
Netherlands,20,5,355.0
Netherlands,20,6,423.0
Netherlands,21,0,295.0
Netherlands,21,1,343.0
Netherlands,21,2,368.0
Netherlands,21,3,503.0
Netherlands,21,4,296.0
Netherlands,21,5,355.0
Netherlands,21,6,259.0
Netherlands,22,0,345.0
Netherlands,22,1,496.0
Netherlands,22,2,430.0
Netherlands,22,3,421.0
New Zealand,1,2,802.0
New Zealand,1,3,874.0
New Zealand,1,4,909.0
New Zealand,1,5,791.0
New Zealand,1,6,978.0
New Zealand,2,0,888.0
New Zealand,2,1,900.0
New Zealand,2,2,964.0
New Zealand,2,3,1057.0
New Zealand,2,4,1011.0
New Zealand,2,5,860.0
New Zealand,2,6,996.0
New Zealand,3,0,1008.0
New Zealand,3,1,986.0
New Zealand,3,2,1083.0
New Zealand,3,3,1089.0
New Zealand,3,4,1061.0
New Zealand,3,5,626.0
New Zealand,3,6,915.0
New Zealand,4,0,1029.0
New Zealand,4,1,1025.0
New Zealand,4,2,1048.0
New Zealand,4,3,1056.0
New Zealand,4,4,1063.0
New Zealand,4,5,812.0
New Zealand,4,6,981.0
New Zealand,5,0,1093.0
New Zealand,5,1,999.0
New Zealand,5,2,1035.0
New Zealand,5,3,1082.0
New Zealand,5,4,1102.0
New Zealand,5,5,853.0
New Zealand,5,6,1056.0
New Zealand,6,0,1072.0
New Zealand,6,1,1109.0
New Zealand,6,2,1237.0
New Zealand,6,3,1220.0
New Zealand,6,4,1224.0
New Zealand,6,5,967.0
New Zealand,6,6,1264.0
New Zealand,7,0,1192.0
New Zealand,7,1,1228.0
New Zealand,7,2,1285.0
New Zealand,7,3,1349.0
New Zealand,7,4,1317.0
New Zealand,7,5,859.0
New Zealand,7,6,1189.0
New Zealand,8,0,1170.0
New Zealand,8,1,1205.0
New Zealand,8,2,1313.0
New Zealand,8,3,1336.0
New Zealand,8,4,1194.0
New Zealand,8,5,875.0
New Zealand,8,6,1345.0
New Zealand,9,0,1316.0
New Zealand,9,1,1255.0
New Zealand,9,2,1256.0
New Zealand,9,3,1338.0
New Zealand,9,4,1238.0
New Zealand,9,5,980.0
New Zealand,9,6,1248.0
New Zealand,10,0,1169.0
New Zealand,10,1,1086.0
New Zealand,10,2,1206.0
New Zealand,10,3,1347.0
New Zealand,10,4,1318.0
New Zealand,10,5,955.0
New Zealand,10,6,1208.0
New Zealand,11,0,1016.0
New Zealand,11,1,1084.0
New Zealand,11,2,1182.0
New Zealand,11,3,1238.0
New Zealand,11,4,1173.0
New Zealand,11,5,833.0
New Zealand,11,6,1136.0
New Zealand,12,0,990.0
New Zealand,12,1,972.0
New Zealand,12,2,1109.0
New Zealand,12,3,1052.0
New Zealand,12,4,1042.0
New Zealand,12,5,761.0
New Zealand,12,6,996.0
New Zealand,13,0,924.0
New Zealand,13,1,905.0
New Zealand,13,2,852.0
New Zealand,13,3,746.0
New Zealand,13,4,588.0
New Zealand,13,5,249.0
New Zealand,13,6,239.0
New Zealand,14,0,185.0
New Zealand,14,1,184.0
New Zealand,14,2,201.0
New Zealand,14,3,191.0
New Zealand,14,4,72.0
New Zealand,14,5,60.0
New Zealand,14,6,95.0
New Zealand,15,0,127.0
New Zealand,15,1,116.0
New Zealand,15,2,125.0
New Zealand,15,3,113.0
New Zealand,15,4,82.0
New Zealand,15,5,89.0
New Zealand,15,6,93.0
New Zealand,16,0,84.0
New Zealand,16,1,103.0
New Zealand,16,2,115.0
New Zealand,16,3,111.0
New Zealand,16,4,87.0
New Zealand,16,5,88.0
New Zealand,16,6,89.0
New Zealand,17,0,104.0
New Zealand,17,1,102.0
New Zealand,17,2,115.0
New Zealand,17,3,136.0
New Zealand,17,4,129.0
New Zealand,17,5,73.0
New Zealand,17,6,87.0
New Zealand,18,0,105.0
New Zealand,18,1,156.0
New Zealand,18,2,142.0
New Zealand,18,3,158.0
New Zealand,18,4,122.0
New Zealand,18,5,89.0
New Zealand,18,6,94.0
New Zealand,19,0,129.0
New Zealand,19,1,165.0
New Zealand,19,2,178.0
New Zealand,19,3,233.0
New Zealand,19,4,150.0
New Zealand,19,5,113.0
New Zealand,19,6,130.0
New Zealand,20,0,162.0
New Zealand,20,1,208.0
New Zealand,20,2,240.0
New Zealand,20,3,406.0
New Zealand,20,4,360.0
New Zealand,20,5,344.0
New Zealand,20,6,360.0
New Zealand,21,0,419.0
New Zealand,21,1,454.0
New Zealand,21,2,460.0
New Zealand,21,3,507.0
New Zealand,21,4,436.0
New Zealand,21,5,373.0
New Zealand,21,6,252.0
New Zealand,22,0,317.0
New Zealand,22,1,429.0
New Zealand,22,2,423.0
New Zealand,22,3,544.0
Norway,1,2,647.0
Norway,1,3,963.0
Norway,1,4,830.0
Norway,1,5,518.0
Norway,1,6,795.0
Norway,2,0,927.0
Norway,2,1,803.0
Norway,2,2,903.0
Norway,2,3,907.0
Norway,2,4,953.0
Norway,2,5,438.0
Norway,2,6,705.0
Norway,3,0,943.0
Norway,3,1,954.0
Norway,3,2,977.0
Norway,3,3,1006.0
Norway,3,4,966.0
Norway,3,5,421.0
Norway,3,6,787.0
Norway,4,0,958.0
Norway,4,1,908.0
Norway,4,2,1048.0
Norway,4,3,1017.0
Norway,4,4,966.0
Norway,4,5,420.0
Norway,4,6,779.0
Norway,5,0,933.0
Norway,5,1,889.0
Norway,5,2,913.0
Norway,5,3,894.0
Norway,5,4,929.0
Norway,5,5,444.0
Norway,5,6,796.0
Norway,6,0,973.0
Norway,6,1,975.0
Norway,6,2,983.0
Norway,6,3,1022.0
Norway,6,4,979.0
Norway,6,5,482.0
Norway,6,6,769.0
Norway,7,0,870.0
Norway,7,1,936.0
Norway,7,2,974.0
Norway,7,3,1019.0
Norway,7,4,963.0
Norway,7,5,516.0
Norway,7,6,791.0
Norway,8,0,920.0
Norway,8,1,904.0
Norway,8,2,931.0
Norway,8,3,1016.0
Norway,8,4,1031.0
Norway,8,5,519.0
Norway,8,6,853.0
Norway,9,0,946.0
Norway,9,1,960.0
Norway,9,2,1035.0
Norway,9,3,1001.0
Norway,9,4,1066.0
Norway,9,5,548.0
Norway,9,6,840.0
Norway,10,0,1109.0
Norway,10,1,1065.0
Norway,10,2,1100.0
Norway,10,3,1083.0
Norway,10,4,1072.0
Norway,10,5,538.0
Norway,10,6,863.0
Norway,11,0,1100.0
Norway,11,1,1088.0
Norway,11,2,1098.0
Norway,11,3,1101.0
Norway,11,4,978.0
Norway,11,5,519.0
Norway,11,6,793.0
Norway,12,0,740.0
Norway,12,1,558.0
Norway,12,2,514.0
Norway,12,3,484.0
Norway,12,4,470.0
Norway,12,5,257.0
Norway,12,6,289.0
Norway,13,0,292.0
Norway,13,1,226.0
Norway,13,2,353.0
Norway,13,3,366.0
Norway,13,4,353.0
Norway,13,5,120.0
Norway,13,6,242.0
Norway,14,0,341.0
Norway,14,1,312.0
Norway,14,2,318.0
Norway,14,3,283.0
Norway,14,4,320.0
Norway,14,5,125.0
Norway,14,6,221.0
Norway,15,0,350.0
Norway,15,1,308.0
Norway,15,2,313.0
Norway,15,3,263.0
Norway,15,4,217.0
Norway,15,5,67.0
Norway,15,6,168.0
Norway,16,0,264.0
Norway,16,1,314.0
Norway,16,2,332.0
Norway,16,3,326.0
Norway,16,4,312.0
Norway,16,5,104.0
Norway,16,6,217.0
Norway,17,0,318.0
Norway,17,1,336.0
Norway,17,2,348.0
Norway,17,3,366.0
Norway,17,4,276.0
Norway,17,5,110.0
Norway,17,6,188.0
Norway,18,0,298.0
Norway,18,1,312.0
Norway,18,2,356.0
Norway,18,3,302.0
Norway,18,4,247.0
Norway,18,5,93.0
Norway,18,6,195.0
Norway,19,0,317.0
Norway,19,1,325.0
Norway,19,2,329.0
Norway,19,3,325.0
Norway,19,4,327.0
Norway,19,5,136.0
Norway,19,6,215.0
Norway,20,0,328.0
Norway,20,1,347.0
Norway,20,2,364.0
Norway,20,3,354.0
Norway,20,4,371.0
Norway,20,5,118.0
Norway,20,6,184.0
Norway,21,0,359.0
Norway,21,1,416.0
Norway,21,2,426.0
Norway,21,3,350.0
Norway,21,4,396.0
Norway,21,5,144.0
Norway,21,6,261.0
Norway,22,0,419.0
Norway,22,1,507.0
Norway,22,2,476.0
Norway,22,3,465.0
Pakistan,1,2,19.0
Pakistan,1,3,21.0
Pakistan,1,4,20.0
Pakistan,1,5,19.0
Pakistan,1,6,18.0
Pakistan,2,0,16.0
Pakistan,2,1,18.0
Pakistan,2,2,19.0
Pakistan,2,3,12.0
Pakistan,2,4,20.0
Pakistan,2,5,15.0
Pakistan,2,6,16.0
Pakistan,3,1,17.0
Pakistan,3,2,18.0
Pakistan,3,3,18.0
Pakistan,3,4,17.0
Pakistan,3,5,19.0
Pakistan,3,6,21.0
Pakistan,4,0,20.0
Pakistan,4,1,19.0
Pakistan,4,2,19.0
Pakistan,4,3,22.0
Pakistan,4,4,12.0
Pakistan,4,5,21.0
Pakistan,4,6,20.0
Pakistan,5,0,19.0
Pakistan,5,1,25.0
Pakistan,5,2,22.0
Pakistan,5,3,21.0
Pakistan,5,4,18.0
Pakistan,5,5,21.0
Pakistan,5,6,24.0
Pakistan,6,0,21.0
Pakistan,6,1,18.0
Pakistan,6,2,18.0
Pakistan,6,3,23.0
Pakistan,6,4,16.0
Pakistan,6,5,17.0
Pakistan,6,6,23.0
Pakistan,7,0,20.0
Pakistan,7,1,23.0
Pakistan,7,2,21.0
Pakistan,7,3,29.0
Pakistan,7,4,18.0
Pakistan,7,5,19.0
Pakistan,7,6,22.0
Pakistan,8,0,22.0
Pakistan,8,1,28.0
Pakistan,8,2,20.0
Pakistan,8,3,26.0
Pakistan,8,4,22.0
Pakistan,8,5,18.0
Pakistan,8,6,40.0
Pakistan,9,0,44.0
Pakistan,9,1,59.0
Pakistan,9,2,48.0
Pakistan,9,3,47.0
Pakistan,9,4,15.0
Pakistan,9,5,14.0
Pakistan,9,6,19.0
Pakistan,10,0,21.0
Pakistan,10,1,22.0
Pakistan,10,2,18.0
Pakistan,10,3,24.0
Pakistan,10,4,19.0
Pakistan,10,5,16.0
Pakistan,10,6,25.0
Pakistan,11,0,24.0
Pakistan,11,1,25.0
Pakistan,11,2,16.0
Pakistan,11,3,26.0
Pakistan,11,4,21.0
Pakistan,11,5,9.0
Pakistan,12,4,3.0
Pakistan,13,1,1.0
Pakistan,17,4,2.0
Peru,1,2,46.0
Peru,1,3,38.0
Peru,1,4,43.0
Peru,1,5,54.0
Peru,1,6,141.0
Peru,2,0,36.0
Peru,2,1,13.0
Peru,2,2,13.0
Peru,2,3,12.0
Peru,2,4,13.0
Peru,2,5,97.0
Peru,2,6,83.0
Peru,3,0,201.0
Peru,3,1,56.0
Peru,3,2,71.0
Peru,3,3,54.0
Peru,3,4,87.0
Peru,3,5,31.0
Peru,3,6,33.0
Peru,4,0,34.0
Peru,4,1,67.0
Peru,4,2,84.0
Peru,4,3,37.0
Peru,4,4,67.0
Peru,4,5,29.0
Peru,4,6,24.0
Peru,5,0,49.0
Peru,5,1,56.0
Peru,5,2,68.0
Peru,5,3,68.0
Peru,5,4,56.0
Peru,5,5,51.0
Peru,5,6,18.0
Peru,6,0,26.0
Peru,6,1,73.0
Peru,6,2,75.0
Peru,6,3,93.0
Peru,6,4,77.0
Peru,6,5,34.0
Peru,6,6,31.0
Peru,7,0,54.0
Peru,7,1,72.0
Peru,7,2,63.0
Peru,7,3,60.0
Peru,7,4,58.0
Peru,7,5,47.0
Peru,7,6,41.0
Peru,8,0,31.0
Peru,8,1,31.0
Peru,8,2,49.0
Peru,8,3,38.0
Peru,8,4,27.0
Peru,8,5,18.0
Peru,8,6,21.0
Peru,9,0,54.0
Peru,9,1,58.0
Peru,9,2,63.0
Peru,9,3,48.0
Peru,9,4,52.0
Peru,9,5,29.0
Peru,9,6,9.0
Peru,10,0,14.0
Peru,10,1,14.0
Peru,10,2,36.0
Peru,10,3,43.0
Peru,10,4,61.0
Peru,10,5,29.0
Peru,10,6,26.0
Peru,11,0,65.0
Peru,11,1,61.0
Peru,11,2,48.0
Peru,11,3,48.0
Peru,11,4,65.0
Peru,11,5,40.0
Peru,11,6,24.0
Peru,12,0,30.0
Peru,12,1,52.0
Peru,12,2,4.0
Peru,13,3,4.0
Peru,13,4,4.0
Peru,14,2,2.0
Peru,15,2,5.0
Peru,15,3,6.0
Peru,16,1,2.0
Peru,16,5,3.0
Peru,17,0,5.0
Peru,17,1,3.0
Peru,17,2,4.0
Peru,17,3,5.0
Peru,18,4,11.0
Peru,18,5,10.0
Peru,19,0,4.0
Peru,19,1,1.0
Peru,19,2,4.0
Peru,19,3,2.0
Peru,19,5,1.0
Peru,20,2,2.0
Peru,20,3,2.0
Peru,20,4,3.0
Peru,21,1,2.0
Peru,21,2,3.0
Peru,21,3,3.0
Philippines,1,2,844.0
Philippines,1,3,831.0
Philippines,1,4,872.0
Philippines,1,5,874.0
Philippines,1,6,900.0
Philippines,2,0,880.0
Philippines,2,1,802.0
Philippines,2,2,852.0
Philippines,2,3,885.0
Philippines,2,4,928.0
Philippines,2,5,885.0
Philippines,2,6,440.0
Philippines,3,0,568.0
Philippines,3,1,891.0
Philippines,3,2,902.0
Philippines,3,3,880.0
Philippines,3,4,894.0
Philippines,3,5,712.0
Philippines,3,6,811.0
Philippines,4,0,855.0
Philippines,4,1,822.0
Philippines,4,2,857.0
Philippines,4,3,927.0
Philippines,4,4,877.0
Philippines,4,5,816.0
Philippines,4,6,723.0
Philippines,5,0,815.0
Philippines,5,1,816.0
Philippines,5,2,811.0
Philippines,5,3,826.0
Philippines,5,4,848.0
Philippines,5,5,883.0
Philippines,5,6,865.0
Philippines,6,0,830.0
Philippines,6,1,803.0
Philippines,6,2,818.0
Philippines,6,3,824.0
Philippines,6,4,840.0
Philippines,6,5,809.0
Philippines,6,6,831.0
Philippines,7,0,839.0
Philippines,7,1,788.0
Philippines,7,2,544.0
Philippines,7,3,786.0
Philippines,7,4,769.0
Philippines,7,5,772.0
Philippines,7,6,822.0
Philippines,8,0,797.0
Philippines,8,1,804.0
Philippines,8,2,820.0
Philippines,8,3,827.0
Philippines,8,4,867.0
Philippines,8,5,806.0
Philippines,8,6,829.0
Philippines,9,0,840.0
Philippines,9,1,815.0
Philippines,9,2,834.0
Philippines,9,3,832.0
Philippines,9,4,844.0
Philippines,9,5,817.0
Philippines,9,6,742.0
Philippines,10,0,824.0
Philippines,10,1,816.0
Philippines,10,2,840.0
Philippines,10,3,790.0
Philippines,10,4,825.0
Philippines,10,5,752.0
Philippines,10,6,791.0
Philippines,11,0,785.0
Philippines,11,1,720.0
Philippines,11,2,774.0
Philippines,11,3,754.0
Philippines,11,4,775.0
Philippines,11,5,638.0
Philippines,11,6,316.0
Philippines,12,0,293.0
Philippines,12,1,264.0
Philippines,12,2,259.0
Philippines,12,3,217.0
Philippines,12,4,134.0
Philippines,12,5,129.0
Philippines,12,6,107.0
Philippines,13,0,70.0
Philippines,13,1,80.0
Philippines,13,2,81.0
Philippines,13,3,100.0
Philippines,13,4,62.0
Philippines,13,5,49.0
Philippines,13,6,48.0
Philippines,14,0,50.0
Philippines,14,1,51.0
Philippines,14,2,60.0
Philippines,14,3,70.0
Philippines,14,4,62.0
Philippines,14,5,47.0
Philippines,14,6,36.0
Philippines,15,0,54.0
Philippines,15,1,63.0
Philippines,15,2,61.0
Philippines,15,3,39.0
Philippines,15,4,42.0
Philippines,15,5,47.0
Philippines,15,6,39.0
Philippines,16,0,49.0
Philippines,16,1,66.0
Philippines,16,2,68.0
Philippines,16,3,75.0
Philippines,16,4,66.0
Philippines,16,5,67.0
Philippines,16,6,50.0
Philippines,17,0,59.0
Philippines,17,1,66.0
Philippines,17,2,64.0
Philippines,17,3,73.0
Philippines,17,4,76.0
Philippines,17,5,60.0
Philippines,17,6,51.0
Philippines,18,0,57.0
Philippines,18,1,82.0
Philippines,18,2,68.0
Philippines,18,3,80.0
Philippines,18,4,70.0
Philippines,18,5,44.0
Philippines,18,6,58.0
Philippines,19,0,63.0
Philippines,19,1,80.0
Philippines,19,2,78.0
Philippines,19,3,72.0
Philippines,19,4,101.0
Philippines,19,5,69.0
Philippines,19,6,54.0
Philippines,20,0,70.0
Philippines,20,1,87.0
Philippines,20,2,98.0
Philippines,20,3,102.0
Philippines,20,4,77.0
Philippines,20,5,65.0
Philippines,20,6,64.0
Philippines,21,0,67.0
Philippines,21,1,89.0
Philippines,21,2,88.0
Philippines,21,3,77.0
Philippines,21,4,75.0
Philippines,21,5,67.0
Philippines,21,6,62.0
Philippines,22,0,85.0
Philippines,22,1,120.0
Philippines,22,2,101.0
Philippines,22,3,96.0
Poland,1,2,683.0
Poland,1,3,979.0
Poland,1,4,895.0
Poland,1,5,737.0
Poland,1,6,878.0
Poland,2,0,853.0
Poland,2,1,823.0
Poland,2,2,813.0
Poland,2,3,776.0
Poland,2,4,900.0
Poland,2,5,709.0
Poland,2,6,847.0
Poland,3,0,877.0
Poland,3,1,772.0
Poland,3,2,875.0
Poland,3,3,832.0
Poland,3,4,867.0
Poland,3,5,795.0
Poland,3,6,835.0
Poland,4,0,866.0
Poland,4,1,822.0
Poland,4,2,736.0
Poland,4,3,815.0
Poland,4,4,964.0
Poland,4,5,734.0
Poland,4,6,820.0
Poland,5,0,958.0
Poland,5,1,784.0
Poland,5,2,776.0
Poland,5,3,805.0
Poland,5,4,884.0
Poland,5,5,778.0
Poland,5,6,863.0
Poland,6,0,955.0
Poland,6,1,807.0
Poland,6,2,908.0
Poland,6,3,832.0
Poland,6,4,997.0
Poland,6,5,851.0
Poland,6,6,857.0
Poland,7,0,848.0
Poland,7,1,782.0
Poland,7,2,814.0
Poland,7,3,930.0
Poland,7,4,900.0
Poland,7,5,790.0
Poland,7,6,868.0
Poland,8,0,973.0
Poland,8,1,842.0
Poland,8,2,889.0
Poland,8,3,875.0
Poland,8,4,942.0
Poland,8,5,806.0
Poland,8,6,876.0
Poland,9,0,946.0
Poland,9,1,874.0
Poland,9,2,933.0
Poland,9,3,874.0
Poland,9,4,994.0
Poland,9,5,808.0
Poland,9,6,909.0
Poland,10,0,944.0
Poland,10,1,851.0
Poland,10,2,860.0
Poland,10,3,991.0
Poland,10,4,985.0
Poland,10,5,767.0
Poland,10,6,906.0
Poland,11,0,985.0
Poland,11,1,863.0
Poland,11,2,851.0
Poland,11,3,811.0
Poland,11,4,921.0
Poland,11,5,715.0
Poland,11,6,245.0
Poland,12,0,188.0
Poland,12,1,220.0
Poland,12,2,263.0
Poland,12,3,188.0
Poland,12,4,204.0
Poland,12,5,87.0
Poland,12,6,124.0
Poland,13,0,139.0
Poland,13,1,164.0
Poland,13,2,121.0
Poland,13,3,159.0
Poland,13,4,134.0
Poland,13,5,107.0
Poland,13,6,51.0
Poland,14,0,72.0
Poland,14,1,89.0
Poland,14,2,120.0
Poland,14,3,90.0
Poland,14,4,95.0
Poland,14,5,50.0
Poland,14,6,65.0
Poland,15,0,69.0
Poland,15,1,87.0
Poland,15,2,111.0
Poland,15,3,89.0
Poland,15,4,120.0
Poland,15,5,66.0
Poland,15,6,21.0
Poland,16,0,16.0
Poland,16,1,92.0
Poland,16,2,68.0
Poland,16,3,80.0
Poland,16,4,103.0
Poland,16,5,118.0
Poland,16,6,37.0
Poland,17,0,90.0
Poland,17,1,130.0
Poland,17,2,127.0
Poland,17,3,148.0
Poland,17,4,120.0
Poland,17,5,64.0
Poland,17,6,78.0
Poland,18,0,138.0
Poland,18,1,121.0
Poland,18,2,94.0
Poland,18,3,100.0
Poland,18,4,39.0
Poland,18,5,57.0
Poland,18,6,31.0
Poland,19,0,119.0
Poland,19,1,87.0
Poland,19,2,68.0
Poland,19,3,120.0
Poland,19,4,152.0
Poland,19,5,106.0
Poland,19,6,132.0
Poland,20,0,117.0
Poland,20,1,130.0
Poland,20,2,132.0
Poland,20,3,168.0
Poland,20,4,199.0
Poland,20,5,113.0
Poland,20,6,66.0
Poland,21,0,134.0
Poland,21,1,149.0
Poland,21,2,202.0
Poland,21,3,189.0
Poland,21,4,179.0
Poland,21,5,88.0
Poland,21,6,78.0
Poland,22,0,124.0
Poland,22,1,173.0
Poland,22,2,238.0
Poland,22,3,161.0
Portugal,1,2,753.0
Portugal,1,3,895.0
Portugal,1,4,952.0
Portugal,1,5,995.0
Portugal,1,6,976.0
Portugal,2,0,936.0
Portugal,2,1,858.0
Portugal,2,2,750.0
Portugal,2,3,750.0
Portugal,2,4,922.0
Portugal,2,5,867.0
Portugal,2,6,826.0
Portugal,3,0,835.0
Portugal,3,1,652.0
Portugal,3,2,604.0
Portugal,3,3,736.0
Portugal,3,4,883.0
Portugal,3,5,720.0
Portugal,3,6,791.0
Portugal,4,0,755.0
Portugal,4,1,668.0
Portugal,4,2,644.0
Portugal,4,3,710.0
Portugal,4,4,823.0
Portugal,4,5,743.0
Portugal,4,6,807.0
Portugal,5,0,771.0
Portugal,5,1,626.0
Portugal,5,2,674.0
Portugal,5,3,714.0
Portugal,5,4,809.0
Portugal,5,5,759.0
Portugal,5,6,888.0
Portugal,6,0,876.0
Portugal,6,1,731.0
Portugal,6,2,764.0
Portugal,6,3,845.0
Portugal,6,4,877.0
Portugal,6,5,828.0
Portugal,6,6,885.0
Portugal,7,0,833.0
Portugal,7,1,748.0
Portugal,7,2,704.0
Portugal,7,3,819.0
Portugal,7,4,893.0
Portugal,7,5,860.0
Portugal,7,6,854.0
Portugal,8,0,888.0
Portugal,8,1,804.0
Portugal,8,2,848.0
Portugal,8,3,899.0
Portugal,8,4,1022.0
Portugal,8,5,957.0
Portugal,8,6,966.0
Portugal,9,0,951.0
Portugal,9,1,785.0
Portugal,9,2,876.0
Portugal,9,3,920.0
Portugal,9,4,988.0
Portugal,9,5,861.0
Portugal,9,6,871.0
Portugal,10,0,848.0
Portugal,10,1,750.0
Portugal,10,2,745.0
Portugal,10,3,811.0
Portugal,10,4,886.0
Portugal,10,5,934.0
Portugal,10,6,978.0
Portugal,11,0,938.0
Portugal,11,1,824.0
Portugal,11,2,762.0
Portugal,11,3,842.0
Portugal,11,4,863.0
Portugal,11,5,865.0
Portugal,11,6,803.0
Portugal,12,0,686.0
Portugal,12,1,473.0
Portugal,12,2,465.0
Portugal,12,3,375.0
Portugal,12,4,394.0
Portugal,12,5,361.0
Portugal,12,6,293.0
Portugal,13,0,176.0
Portugal,13,1,149.0
Portugal,13,2,80.0
Portugal,13,3,74.0
Portugal,13,4,100.0
Portugal,13,5,72.0
Portugal,13,6,63.0
Portugal,14,0,68.0
Portugal,14,1,70.0
Portugal,14,2,64.0
Portugal,14,3,69.0
Portugal,14,4,44.0
Portugal,14,5,42.0
Portugal,14,6,36.0
Portugal,15,0,57.0
Portugal,15,1,48.0
Portugal,15,2,55.0
Portugal,15,3,52.0
Portugal,15,4,22.0
Portugal,15,5,17.0
Portugal,15,6,14.0
Portugal,16,0,40.0
Portugal,16,1,73.0
Portugal,16,2,68.0
Portugal,16,3,64.0
Portugal,16,4,63.0
Portugal,16,5,37.0
Portugal,16,6,41.0
Portugal,17,0,56.0
Portugal,17,1,60.0
Portugal,17,2,56.0
Portugal,17,3,41.0
Portugal,17,4,54.0
Portugal,17,5,35.0
Portugal,17,6,36.0
Portugal,18,0,73.0
Portugal,18,1,74.0
Portugal,18,2,53.0
Portugal,18,3,64.0
Portugal,18,4,33.0
Portugal,18,5,41.0
Portugal,18,6,35.0
Portugal,19,0,76.0
Portugal,19,1,68.0
Portugal,19,2,58.0
Portugal,19,3,61.0
Portugal,19,4,70.0
Portugal,19,5,36.0
Portugal,19,6,39.0
Portugal,20,0,91.0
Portugal,20,1,70.0
Portugal,20,2,63.0
Portugal,20,3,76.0
Portugal,20,4,102.0
Portugal,20,5,79.0
Portugal,20,6,72.0
Portugal,21,0,111.0
Portugal,21,1,130.0
Portugal,21,2,143.0
Portugal,21,3,126.0
Portugal,21,4,110.0
Portugal,21,5,78.0
Portugal,21,6,85.0
Portugal,22,0,104.0
Portugal,22,1,115.0
Portugal,22,2,110.0
Portugal,22,3,125.0
Puerto Rico,1,2,137.0
Puerto Rico,1,3,135.0
Puerto Rico,1,4,102.0
Puerto Rico,1,5,146.0
Puerto Rico,1,6,132.0
Puerto Rico,2,0,125.0
Puerto Rico,2,1,40.0
Puerto Rico,2,4,76.0
Puerto Rico,2,5,126.0
Puerto Rico,2,6,127.0
Puerto Rico,3,0,126.0
Puerto Rico,3,1,120.0
Puerto Rico,3,2,127.0
Puerto Rico,3,3,143.0
Puerto Rico,3,4,169.0
Puerto Rico,3,5,129.0
Puerto Rico,3,6,138.0
Puerto Rico,4,0,112.0
Puerto Rico,4,1,117.0
Puerto Rico,4,2,125.0
Puerto Rico,4,3,128.0
Puerto Rico,4,4,117.0
Puerto Rico,4,5,126.0
Puerto Rico,4,6,109.0
Puerto Rico,5,0,132.0
Puerto Rico,5,1,131.0
Puerto Rico,5,2,119.0
Puerto Rico,5,3,126.0
Puerto Rico,5,4,131.0
Puerto Rico,5,5,145.0
Puerto Rico,5,6,107.0
Puerto Rico,6,0,125.0
Puerto Rico,6,1,119.0
Puerto Rico,6,2,114.0
Puerto Rico,6,3,115.0
Puerto Rico,6,4,126.0
Puerto Rico,6,5,118.0
Puerto Rico,6,6,110.0
Puerto Rico,7,0,111.0
Puerto Rico,7,1,90.0
Puerto Rico,7,2,125.0
Puerto Rico,7,3,119.0
Puerto Rico,7,4,115.0
Puerto Rico,7,5,104.0
Puerto Rico,7,6,103.0
Puerto Rico,8,0,111.0
Puerto Rico,8,1,101.0
Puerto Rico,8,2,123.0
Puerto Rico,8,3,113.0
Puerto Rico,8,4,140.0
Puerto Rico,8,5,110.0
Puerto Rico,8,6,122.0
Puerto Rico,9,0,114.0
Puerto Rico,9,1,116.0
Puerto Rico,9,2,143.0
Puerto Rico,9,3,151.0
Puerto Rico,9,4,149.0
